company_id,industry,state,grid_factor,annual_kwh,monthly_kwh_avg,revenue_lakhs,annual_co2_kg,co2_per_lakh_revenue,energy_efficiency,solar_percent,ev_percent,has_rec,has_iso14001,tariff_avg,carbon_score,grade,grade_encoded
COMP_0631,cement,west_bengal,0.9,943023.49,78585.29,12717.98,848721.14,66.73,0.2273,0,15,0,1,6.05,58.7,B,2
COMP_0632,food_processing,madhya_pradesh,0.83,330889.4,27574.12,6095.5,274638.21,45.06,0.2388,0,0,0,1,7.44,56.4,B,2
COMP_0633,food_processing,odisha,0.91,157515.87,13126.32,1662.19,244653.64,147.19,0.5727,0,10,0,1,7.21,58.9,B,2
COMP_0634,cement,kerala,0.42,530934.45,44244.54,9352.69,564489.5,60.36,0.6506,0,0,0,1,6.85,64.8,B,2
COMP_0635,textile,chhattisgarh,0.92,160442.63,13370.22,2198.38,147607.22,67.14,0.6124,0,0,0,0,8.21,53.3,B,2
COMP_0636,plastics,karnataka,0.62,125745.85,10478.82,2924.11,77962.43,26.66,0.8524,0,0,0,0,7.13,62.1,B,2
COMP_0637,steel,uttar_pradesh,0.85,905639.32,75469.94,16698.57,1352300.63,80.98,0.2531,5,10,0,0,6.22,41.9,C,1
COMP_0638,steel,chhattisgarh,0.92,573784.2,47815.35,12591.87,896939.46,71.23,0.6143,0,15,0,0,6.69,56.2,B,2
COMP_0639,plastics,haryana,0.8,198152.36,16512.7,4301.94,285973.48,66.48,0.7246,30,0,0,1,7.28,70.2,B+,3
COMP_0640,auto_components,chhattisgarh,0.92,112476.1,9373.01,990.31,175822.65,177.54,0.6679,0,5,0,0,6.52,57.2,B,2
COMP_0641,plastics,tamil_nadu,0.68,303653.91,25304.49,3243.46,401794.85,123.88,0.3537,0,0,0,1,7.38,54.4,B,2
COMP_0642,textile,kerala,0.42,260636.8,21719.73,3929.59,277109.04,70.52,0.2072,30,0,1,0,7.94,61.7,B,2
COMP_0643,paper,tamil_nadu,0.68,114137.02,9511.42,2756.29,151026.1,54.79,0.8978,0,0,0,1,8.13,70.4,B+,3
COMP_0644,plastics,gujarat,0.82,406758.82,33896.57,3711.09,333542.23,89.88,0.2229,0,0,0,0,7.91,55.9,B,2
COMP_0645,plastics,madhya_pradesh,0.83,352605.49,29383.79,6430.5,519458.41,80.78,0.2756,0,0,0,1,7.27,43.6,C,1
COMP_0646,chemicals,bihar,0.84,509284.15,42440.35,9113.31,755370.25,82.89,0.4126,0,0,0,1,8.39,48.9,C,1
COMP_0647,plastics,bihar,0.84,192506.73,16042.23,2964.21,161705.65,54.55,0.5061,0,0,1,0,8.35,61.2,B,2
COMP_0648,it_services,kerala,0.42,93044.21,7753.68,1461.3,39078.57,26.74,0.5242,0,0,0,0,9.14,43.9,C,1
COMP_0649,paper,andhra_pradesh,0.72,239821.82,19985.15,4511.57,172671.71,38.27,0.6367,0,0,0,0,8.02,54.8,B,2
COMP_0650,paper,haryana,0.8,248473.81,20706.15,5637.36,358597.4,63.61,0.556,0,5,0,1,7.42,54.9,B,2
COMP_0651,food_processing,maharashtra,0.79,72195.92,6016.33,730.92,57034.77,78.03,0.8472,15,15,0,0,7.06,64.9,B,2
COMP_0652,it_services,maharashtra,0.79,159397.92,13283.16,3967.07,125924.36,31.74,0.0125,0,0,0,0,8.39,31.0,D,0
COMP_0653,food_processing,andhra_pradesh,0.72,308936.69,25744.72,6369.86,421142.5,66.11,0.3926,0,10,0,0,6.45,50.0,C,1
COMP_0654,chemicals,maharashtra,0.79,450466.14,37538.85,4330.0,355868.25,82.19,0.4765,0,0,0,1,8.49,71.4,B+,3
COMP_0655,pharma,west_bengal,0.9,379325.94,31610.49,8822.39,341393.34,38.7,0.216,0,0,0,0,8.45,37.8,C,1
COMP_0656,textile,haryana,0.8,185663.69,15471.97,1776.26,148530.95,83.62,0.5454,0,0,1,0,7.49,53.7,B,2
COMP_0657,pharma,kerala,0.42,67014.55,5584.55,1641.22,28146.11,17.15,0.8407,0,10,1,0,8.85,65.7,B+,3
COMP_0658,textile,haryana,0.8,137883.86,11490.32,2192.95,110307.09,50.3,0.5805,5,0,0,1,8.22,59.2,B,2
COMP_0659,cement,andhra_pradesh,0.72,407002.02,33916.84,7879.88,293041.46,37.19,0.6817,30,15,0,1,6.11,67.8,B+,3
COMP_0660,textile,chhattisgarh,0.92,89612.03,7467.67,1023.64,140081.53,136.85,0.6179,0,10,0,0,6.77,52.8,B,2
COMP_0661,food_processing,haryana,0.8,255533.8,21294.48,2071.25,204427.04,98.7,0.3661,0,0,0,1,6.64,49.3,C,1
COMP_0662,food_processing,karnataka,0.62,49127.45,4093.95,886.95,30459.02,34.34,0.6915,0,0,0,1,6.89,56.7,B,2
COMP_0663,chemicals,karnataka,0.62,148656.81,12388.07,3139.74,92167.22,29.36,0.8435,15,0,0,0,7.86,60.0,B,2
COMP_0664,paper,haryana,0.8,405309.51,33775.79,5091.4,324247.61,63.69,0.2795,0,0,1,0,7.86,55.9,B,2
COMP_0665,food_processing,bihar,0.84,215798.43,17983.2,3722.65,181270.68,48.69,0.3107,15,5,0,0,7.14,45.0,C,1
COMP_0666,steel,telangana,0.74,553937.83,46161.49,12454.15,766206.81,61.52,0.4623,10,0,1,0,6.96,60.0,B,2
COMP_0667,steel,jharkhand,0.89,718855.35,59904.61,13626.16,1102149.02,80.88,0.4143,0,0,0,1,6.44,56.0,B,2
COMP_0668,plastics,punjab,0.76,121816.68,10151.39,2622.73,92580.68,35.3,0.7564,25,0,0,0,6.95,54.8,B,2
COMP_0669,food_processing,madhya_pradesh,0.83,128698.08,10724.84,1363.43,106819.4,78.35,0.5734,10,0,0,0,7.24,59.1,B,2
COMP_0670,plastics,karnataka,0.62,158617.8,13218.15,2664.68,98343.04,36.91,0.583,0,10,0,0,7.26,60.9,B,2
COMP_0671,auto_components,odisha,0.91,188158.67,15679.89,2030.81,292248.04,143.91,0.723,0,0,0,0,6.89,60.9,B,2
COMP_0672,steel,maharashtra,0.79,324644.62,27053.72,6490.77,465280.67,71.68,0.6879,10,5,0,0,6.83,55.5,B,2
COMP_0673,steel,karnataka,0.62,718843.76,59903.65,15515.17,908043.44,58.53,0.452,0,0,1,0,7.25,49.2,C,1
COMP_0674,auto_components,west_bengal,0.9,564461.13,47038.43,11281.49,871076.41,77.21,0.2311,0,10,0,0,6.79,49.8,C,1
COMP_0675,food_processing,jharkhand,0.89,253307.61,21108.97,6233.99,225443.78,36.16,0.314,0,0,0,0,6.38,38.6,C,1
COMP_0676,food_processing,maharashtra,0.79,266478.77,22206.56,4985.59,210518.22,42.23,0.4246,20,0,0,1,7.18,63.5,B,2
COMP_0677,food_processing,jharkhand,0.89,306878.35,25573.2,5041.55,470505.89,93.33,0.2946,0,0,0,0,7.19,36.2,C,1
COMP_0678,textile,chhattisgarh,0.92,208900.94,17408.41,3808.97,192188.86,50.46,0.4329,0,5,0,1,8.09,66.5,B+,3
COMP_0679,it_services,rajasthan,0.88,30916.31,2576.36,517.31,27206.36,52.59,0.8069,25,0,0,0,9.8,64.6,B,2
COMP_0680,steel,jharkhand,0.89,371009.23,30917.44,5855.79,568831.35,97.14,0.7009,10,0,0,0,7.01,64.4,B,2
COMP_0681,auto_components,tamil_nadu,0.68,391695.2,32641.27,4148.15,518291.08,124.95,0.461,0,0,0,0,6.6,47.6,C,1
COMP_0682,pharma,haryana,0.8,92687.18,7723.93,1439.94,74149.74,51.5,0.7687,0,0,0,0,8.9,65.6,B+,3
COMP_0683,chemicals,madhya_pradesh,0.83,176687.13,14723.93,1440.6,260295.48,180.69,0.7289,5,5,0,0,8.55,55.0,B,2
COMP_0684,textile,punjab,0.76,208961.06,17413.42,4986.18,158810.41,31.85,0.4674,5,10,0,0,7.86,54.2,B,2
COMP_0685,steel,tamil_nadu,0.68,515799.92,42983.33,8163.63,682506.45,83.6,0.4891,5,0,1,0,6.62,60.8,B,2
COMP_0686,textile,andhra_pradesh,0.72,93604.81,7800.4,1594.59,127602.07,80.02,0.7713,0,0,0,0,7.54,63.1,B,2
COMP_0687,auto_components,maharashtra,0.79,321732.21,26811.02,6401.34,461106.6,72.03,0.5761,0,0,0,0,7.14,52.7,B,2
COMP_0688,steel,jharkhand,0.89,891557.84,74296.49,12190.78,793486.48,65.09,0.0754,0,0,1,0,7.0,49.3,C,1
COMP_0689,pharma,bihar,0.84,268505.57,22375.46,4084.83,225544.68,55.22,0.2585,30,0,0,1,8.2,56.8,B,2
COMP_0690,auto_components,tamil_nadu,0.68,193778.26,16148.19,2567.21,256407.39,99.88,0.7359,0,5,0,1,6.84,69.2,B+,3
COMP_0691,cement,andhra_pradesh,0.72,804922.58,67076.88,13478.21,1097270.45,81.41,0.2954,25,0,0,0,6.65,57.5,B,2
COMP_0692,pharma,madhya_pradesh,0.83,409565.18,34130.43,9458.7,339939.1,35.94,0.0307,20,0,1,1,7.66,52.0,B,2
COMP_0693,cement,uttar_pradesh,0.85,537602.39,44800.2,4675.1,802747.88,171.71,0.5147,0,0,1,0,6.79,56.5,B,2
COMP_0694,food_processing,rajasthan,0.88,278776.45,23231.37,4053.63,424632.29,104.75,0.3716,5,0,0,1,7.14,63.8,B,2
COMP_0695,pharma,telangana,0.74,303488.37,25290.7,5477.96,224581.39,41.0,0.2624,0,0,0,0,8.13,34.8,D,0
COMP_0696,food_processing,gujarat,0.82,199082.56,16590.21,3781.18,291297.61,77.04,0.4178,15,0,1,1,7.29,71.5,B+,3
COMP_0697,food_processing,karnataka,0.62,331548.43,27629.04,5158.14,205560.03,39.85,0.4051,0,0,1,1,6.86,60.4,B,2
COMP_0698,auto_components,delhi,0.72,533542.92,44461.91,13132.64,384150.91,29.25,0.4396,20,5,0,1,6.61,59.6,B,2
COMP_0699,plastics,rajasthan,0.88,321100.94,26758.41,3377.37,282568.83,83.67,0.3426,15,10,0,0,8.06,54.3,B,2
COMP_0700,it_services,chhattisgarh,0.92,164206.91,13683.91,3883.53,151070.36,38.9,0.2847,0,0,1,0,9.75,49.9,C,1
COMP_0701,plastics,gujarat,0.82,243037.77,20253.15,4738.51,199290.97,42.06,0.486,0,10,0,0,8.3,49.7,C,1
COMP_0702,pharma,telangana,0.74,340146.68,28345.56,3271.44,251708.55,76.94,0.1902,0,0,0,0,7.51,39.4,C,1
COMP_0703,paper,jharkhand,0.89,248546.61,20712.22,3761.81,221206.48,58.8,0.6009,0,0,0,0,7.59,52.2,B,2
COMP_0704,textile,bihar,0.84,39666.03,3305.5,408.92,58832.65,143.87,0.8721,25,0,0,0,6.88,65.8,B+,3
COMP_0705,chemicals,west_bengal,0.9,409946.6,34162.22,6764.83,368951.94,54.54,0.4949,10,0,0,0,7.62,52.5,B,2
COMP_0706,textile,delhi,0.72,62688.69,5224.06,723.58,45135.86,62.38,1.0,30,0,0,1,8.03,77.8,B+,3
COMP_0707,pharma,jharkhand,0.89,301789.27,25149.11,3948.57,268592.45,68.02,0.4335,0,0,0,1,8.71,62.7,B,2
COMP_0708,it_services,jharkhand,0.89,65304.75,5442.06,1523.77,58121.23,38.14,0.6464,0,0,0,0,9.24,61.9,B,2
COMP_0709,textile,west_bengal,0.9,187516.0,15626.33,1567.95,168764.4,107.63,0.2917,15,0,0,1,7.08,58.7,B,2
COMP_0710,steel,jharkhand,0.89,613398.76,51116.56,12721.91,545924.89,42.91,0.3703,0,5,0,1,6.94,55.4,B,2
COMP_0711,steel,andhra_pradesh,0.72,300788.02,25065.67,5477.27,216567.37,39.54,0.6268,0,0,0,0,7.01,50.6,B,2
COMP_0712,pharma,gujarat,0.82,370746.05,30895.5,4286.1,304011.76,70.93,0.2562,25,20,0,0,7.65,52.6,B,2
COMP_0713,steel,bihar,0.84,581829.87,48485.82,9681.02,862970.06,89.14,0.5012,5,15,0,0,6.45,50.1,B,2
COMP_0714,it_services,punjab,0.76,106418.65,8868.22,2192.62,80878.17,36.89,0.3745,0,5,0,0,8.49,45.0,C,1
COMP_0715,pharma,karnataka,0.62,345634.18,28802.85,8490.29,214293.19,25.24,0.2772,20,0,0,0,8.1,52.5,B,2
COMP_0716,food_processing,maharashtra,0.79,121345.34,10112.11,1830.8,95862.82,52.36,0.7455,0,0,0,0,7.23,61.8,B,2
COMP_0717,chemicals,punjab,0.76,580273.0,48356.08,13899.08,441007.48,31.73,0.1216,0,0,0,0,8.28,48.8,C,1
COMP_0718,cement,maharashtra,0.79,512480.33,42706.69,11073.86,734486.81,66.33,0.4833,0,0,0,0,6.18,48.6,C,1
COMP_0719,pharma,haryana,0.8,383938.32,31994.86,3071.51,307150.66,100.0,0.0827,0,0,0,1,8.89,47.4,C,1
COMP_0720,textile,west_bengal,0.9,57104.76,4758.73,676.41,51394.29,75.98,0.8001,0,0,0,1,8.13,63.8,B,2
COMP_0721,chemicals,punjab,0.76,718409.2,59867.43,10409.66,1008071.8,96.84,0.0907,15,0,1,0,7.91,51.9,B,2
COMP_0722,cement,kerala,0.42,820782.12,68398.51,11059.15,872655.55,78.91,0.5233,0,20,0,0,6.99,54.0,B,2
COMP_0723,auto_components,west_bengal,0.9,167216.29,13934.69,2844.57,258048.18,90.72,0.7858,25,0,0,0,7.82,66.0,B+,3
COMP_0724,steel,andhra_pradesh,0.72,745202.76,62100.23,17079.85,1015860.41,59.48,0.4102,0,0,0,0,6.75,52.3,B,2
COMP_0725,auto_components,odisha,0.91,466538.77,38878.23,10352.01,724628.01,70.0,0.3836,30,0,1,0,7.45,59.7,B,2
COMP_0726,cement,tamil_nadu,0.68,965399.56,80449.96,12874.34,1277416.7,99.22,0.2984,0,0,0,1,6.54,55.7,B,2
COMP_0727,steel,madhya_pradesh,0.83,590545.6,49212.13,13510.2,869991.78,64.4,0.5726,0,0,0,0,7.41,52.3,B,2
COMP_0728,pharma,madhya_pradesh,0.83,86194.89,7182.91,1125.27,71541.76,63.58,0.8661,0,0,0,0,8.59,68.1,B+,3
COMP_0729,textile,chhattisgarh,0.92,93170.5,7764.21,2023.09,145644.13,71.99,0.7359,0,5,0,0,8.23,57.4,B,2
COMP_0730,pharma,madhya_pradesh,0.83,415808.9,34650.74,9638.94,345121.39,35.8,0.0314,0,0,0,0,7.54,38.7,C,1
COMP_0731,chemicals,chhattisgarh,0.92,553945.15,46162.1,10125.09,865927.07,85.52,0.3559,40,0,0,0,8.0,56.6,B,2
COMP_0732,steel,jharkhand,0.89,668395.66,55699.64,14473.12,1024784.22,70.81,0.4061,0,30,0,0,7.48,52.6,B,2
COMP_0733,paper,west_bengal,0.9,131159.13,10929.93,3038.75,118043.21,38.85,0.7893,25,0,0,0,7.99,57.1,B,2
COMP_0734,textile,rajasthan,0.88,37847.88,3153.99,526.93,57649.89,109.41,1.0,0,10,0,1,7.57,80.0,B+,3
COMP_0735,plastics,telangana,0.74,414280.07,34523.34,9007.96,306567.25,34.03,0.28,5,0,0,0,7.0,58.1,B,2
COMP_0736,textile,rajasthan,0.88,205978.77,17164.9,2820.14,313746.86,111.25,0.4761,0,0,0,0,6.99,45.7,C,1
COMP_0737,it_services,west_bengal,0.9,144881.29,12073.44,1605.6,130393.16,81.21,0.236,0,0,0,1,9.62,54.2,B,2
COMP_0738,steel,rajasthan,0.88,702195.58,58516.3,6623.3,617932.11,93.3,0.3242,30,0,1,0,6.45,52.6,B,2
COMP_0739,pharma,rajasthan,0.88,178995.5,14916.29,2931.21,272645.95,93.01,0.6338,0,0,0,0,8.97,64.3,B,2
COMP_0740,it_services,delhi,0.72,135167.84,11263.99,1206.48,97320.85,80.67,0.2242,15,5,0,1,8.82,61.1,B,2
COMP_0741,plastics,haryana,0.8,296229.78,24685.81,3852.77,236983.82,61.51,0.3475,40,15,0,1,7.26,63.5,B,2
COMP_0742,textile,maharashtra,0.79,117952.25,9829.35,1630.21,93182.28,57.16,0.557,0,20,0,0,6.96,52.5,B,2
COMP_0743,food_processing,bihar,0.84,136473.16,11372.76,1523.54,202416.99,132.86,0.6583,0,0,1,1,7.42,77.2,B+,3
COMP_0744,pharma,tamil_nadu,0.68,117805.36,9817.11,1873.73,80107.64,42.75,0.6006,10,0,1,0,8.55,59.7,B,2
COMP_0745,paper,chhattisgarh,0.92,192033.3,16002.78,2034.12,176670.64,86.85,0.6155,0,0,0,0,6.8,44.5,C,1
COMP_0746,cement,kerala,0.42,316883.6,26406.97,6210.66,336910.65,54.25,0.8191,0,0,1,1,6.01,81.9,A,4
COMP_0747,it_services,rajasthan,0.88,172555.16,14379.6,3473.2,151848.54,43.72,0.208,5,0,0,1,9.87,47.9,C,1
COMP_0748,chemicals,delhi,0.72,230348.84,19195.74,3118.37,314011.54,100.7,0.7863,50,15,0,1,7.54,75.3,B+,3
COMP_0749,it_services,uttar_pradesh,0.85,141884.56,11823.71,2459.95,120601.88,49.03,0.3346,0,10,0,0,9.21,44.4,C,1
COMP_0750,cement,madhya_pradesh,0.83,275399.23,22949.94,4874.35,405718.14,83.24,0.7637,0,0,0,0,6.15,50.1,B,2
COMP_0751,pharma,delhi,0.72,230176.73,19181.39,5183.86,165727.25,31.97,0.4613,0,0,0,1,8.66,59.9,B,2
COMP_0752,pharma,gujarat,0.82,418549.57,34879.13,5027.11,343210.65,68.27,0.369,5,5,0,0,8.0,42.2,C,1
COMP_0753,pharma,telangana,0.74,86598.27,7216.52,940.23,64082.72,68.16,0.7485,10,0,0,0,7.86,64.0,B,2
COMP_0754,food_processing,haryana,0.8,171917.26,14326.44,3757.8,137533.81,36.6,0.5507,25,0,1,0,6.66,77.4,B+,3
COMP_0755,pharma,karnataka,0.62,391128.35,32594.03,4429.25,242499.58,54.75,0.395,0,15,0,0,8.5,53.5,B,2
COMP_0756,it_services,rajasthan,0.88,134560.47,11213.37,2101.61,118413.21,56.34,0.1463,15,0,0,0,9.43,53.7,B,2
COMP_0757,plastics,andhra_pradesh,0.72,288749.01,24062.42,3590.45,393622.65,109.63,0.3851,0,15,0,1,7.23,64.0,B,2
COMP_0758,chemicals,uttar_pradesh,0.85,194413.49,16201.12,3812.98,165251.47,43.34,0.9161,15,0,1,1,7.24,78.9,B+,3
COMP_0759,cement,jharkhand,0.89,751215.92,62601.33,10878.9,1151764.24,105.87,0.1811,15,10,0,0,6.48,46.5,C,1
COMP_0760,pharma,west_bengal,0.9,333463.59,27788.63,8273.63,300117.23,36.27,0.3675,5,0,0,1,7.59,54.8,B,2
COMP_0761,steel,west_bengal,0.9,894498.19,74541.52,16784.74,1380389.6,82.24,0.091,15,0,0,1,7.17,51.6,B,2
COMP_0762,cement,karnataka,0.62,257511.17,21459.26,5797.07,325288.11,56.11,0.7695,40,0,0,1,6.05,75.7,B+,3
COMP_0763,steel,bihar,0.84,927707.34,77308.95,11736.35,779274.17,66.4,0.2148,0,0,0,0,6.14,52.0,B,2
COMP_0764,textile,tamil_nadu,0.68,218433.46,18202.79,4249.67,289031.15,68.01,0.3805,0,10,0,0,6.85,51.4,B,2
COMP_0765,auto_components,delhi,0.72,385879.15,32156.6,7679.47,526030.46,68.5,0.4699,0,0,0,1,6.49,61.4,B,2
COMP_0766,chemicals,tamil_nadu,0.68,676262.7,56355.22,6297.36,894830.8,142.1,0.2208,0,0,0,0,8.15,42.6,C,1
COMP_0767,cement,telangana,0.74,319063.91,26588.66,3796.12,441329.2,116.26,1.0,50,20,0,1,6.05,83.7,A,4
COMP_0768,cement,telangana,0.74,670332.36,55861.03,11718.63,927203.72,79.12,0.405,0,30,0,0,6.81,60.8,B,2
COMP_0769,plastics,odisha,0.91,321045.6,26753.8,4043.06,292151.5,72.26,0.2682,0,0,0,0,7.78,42.5,C,1
COMP_0770,plastics,rajasthan,0.88,238622.93,19885.24,2290.85,209988.18,91.66,0.5903,5,5,0,0,7.98,57.5,B,2
COMP_0771,it_services,jharkhand,0.89,53959.25,4496.6,1168.13,48023.74,41.11,0.8652,0,0,0,0,8.8,60.9,B,2
COMP_0772,cement,odisha,0.91,596399.56,49699.96,10054.59,926327.8,92.13,0.4414,0,0,0,1,6.86,56.2,B,2
COMP_0773,cement,odisha,0.91,907294.57,75607.88,22112.36,1409209.92,63.73,0.372,0,0,0,0,6.99,51.3,B,2
COMP_0774,pharma,chhattisgarh,0.92,77900.92,6491.74,1286.41,71668.85,55.71,0.9447,0,0,0,1,7.93,68.0,B+,3
COMP_0775,pharma,punjab,0.76,362424.73,30202.06,3659.13,275442.8,75.28,0.2218,0,15,0,0,8.59,43.8,C,1
COMP_0776,plastics,telangana,0.74,282018.48,23501.54,2380.31,208693.68,87.67,0.4381,0,5,1,0,8.06,53.7,B,2
COMP_0777,auto_components,maharashtra,0.79,423389.2,35282.43,5451.03,334477.47,61.36,0.3927,0,15,0,0,7.64,56.2,B,2
COMP_0778,auto_components,punjab,0.76,225866.71,18822.23,3903.36,171658.7,43.98,0.7282,0,0,0,0,6.61,57.9,B,2
COMP_0779,steel,haryana,0.8,240939.96,20078.33,4989.85,192751.97,38.63,0.8401,0,20,1,1,6.45,73.8,B+,3
COMP_0780,food_processing,bihar,0.84,193789.03,16149.09,2753.54,287427.89,104.39,0.4193,10,0,0,0,6.96,57.5,B,2
COMP_0781,steel,kerala,0.42,812441.84,67703.49,13002.56,863788.16,66.43,0.486,0,0,1,1,7.39,79.2,B+,3
COMP_0782,textile,chhattisgarh,0.92,199133.99,16594.5,2018.16,183203.27,90.78,0.4812,25,0,0,1,7.92,66.9,B+,3
COMP_0783,paper,odisha,0.91,276950.22,23079.18,5047.87,430159.08,85.22,0.5729,0,0,0,0,7.77,60.2,B,2
COMP_0784,food_processing,maharashtra,0.79,67766.17,5647.18,1630.34,97122.48,59.57,0.959,25,0,0,0,6.52,69.6,B+,3
COMP_0785,pharma,punjab,0.76,406718.88,33893.24,7566.29,309106.35,40.85,0.0,0,5,0,0,8.8,34.4,D,0
COMP_0786,chemicals,bihar,0.84,551585.24,45965.44,9855.19,463331.6,47.01,0.1121,0,0,0,0,7.6,41.5,C,1
COMP_0787,auto_components,andhra_pradesh,0.72,203819.45,16984.95,2724.99,146750.01,53.85,0.8431,0,15,0,0,7.48,61.3,B,2
COMP_0788,paper,karnataka,0.62,117785.98,9815.5,1198.29,148787.24,124.17,0.9912,5,15,0,0,7.23,67.1,B+,3
COMP_0789,chemicals,rajasthan,0.88,519569.84,43297.49,12515.98,457221.46,36.53,0.3381,0,0,0,1,8.37,46.1,C,1
COMP_0790,auto_components,tamil_nadu,0.68,578545.09,48212.09,9937.98,765530.86,77.03,0.3018,0,10,0,0,6.55,47.7,C,1
COMP_0791,paper,telangana,0.74,359391.85,29949.32,5666.32,265949.97,46.94,0.2465,0,0,0,1,6.86,42.0,C,1
COMP_0792,it_services,bihar,0.84,70204.71,5850.39,688.64,58971.96,85.63,0.5573,0,0,0,0,9.01,53.3,B,2
COMP_0793,cement,delhi,0.72,981966.59,81830.55,22414.2,1338616.85,59.72,0.219,0,0,0,0,6.76,45.2,C,1
COMP_0794,cement,madhya_pradesh,0.83,465818.97,38818.25,6327.99,686244.51,108.45,0.6234,0,0,0,1,7.11,57.3,B,2
COMP_0795,it_services,odisha,0.91,119403.5,9950.29,1549.4,108657.18,70.13,0.4774,5,30,0,0,9.12,50.8,B,2
COMP_0796,plastics,haryana,0.8,352565.08,29380.42,5768.87,282052.07,48.89,0.4296,0,0,0,1,7.08,64.8,B,2
COMP_0797,food_processing,telangana,0.74,192590.12,16049.18,1563.27,266390.65,170.41,0.5054,15,0,0,1,7.11,56.1,B,2
COMP_0798,plastics,uttar_pradesh,0.85,255739.94,21311.66,5089.44,381870.87,75.03,0.4309,0,30,0,1,6.98,56.2,B,2
COMP_0799,auto_components,chhattisgarh,0.92,237332.83,19777.74,4769.84,218346.2,45.78,0.7182,25,5,0,0,6.91,58.6,B,2
COMP_0800,auto_components,karnataka,0.62,304813.46,25401.12,6193.78,188984.35,30.51,0.4427,0,5,1,0,7.21,65.8,B+,3
COMP_0801,auto_components,delhi,0.72,448072.35,37339.36,7108.82,610812.23,85.92,0.1752,0,0,0,0,7.39,48.7,C,1
COMP_0802,plastics,west_bengal,0.9,306144.25,25512.02,4925.34,275529.83,55.94,0.4814,10,10,0,0,7.89,56.8,B,2
COMP_0803,textile,haryana,0.8,236469.6,19705.8,3027.83,189175.68,62.48,0.2597,0,15,0,0,7.82,48.2,C,1
COMP_0804,textile,jharkhand,0.89,139672.32,11639.36,3150.44,124308.36,39.46,0.3427,0,5,0,0,7.5,45.5,C,1
COMP_0805,steel,gujarat,0.82,598376.2,49864.68,10687.07,875544.06,81.93,0.3591,30,0,0,0,6.89,54.6,B,2
COMP_0806,textile,telangana,0.74,101567.16,8463.93,830.66,140487.69,169.13,0.778,0,0,0,0,7.25,53.1,B,2
COMP_0807,it_services,haryana,0.8,55560.27,4630.02,1330.21,44448.22,33.41,0.79,15,0,0,1,9.58,69.4,B+,3
COMP_0808,steel,tamil_nadu,0.68,542063.05,45171.92,11037.31,368602.87,33.4,0.5252,0,0,1,1,7.45,64.1,B,2
COMP_0809,it_services,odisha,0.91,133328.27,11110.69,2495.98,121328.72,48.61,0.273,15,10,0,0,8.52,44.9,C,1
COMP_0810,paper,tamil_nadu,0.68,331169.39,27597.45,5493.42,225195.18,40.99,0.4662,20,20,0,0,7.81,52.6,B,2
COMP_0811,paper,tamil_nadu,0.68,285652.57,23804.38,6285.56,194243.75,30.9,0.5355,20,0,1,0,7.65,59.6,B,2
COMP_0812,chemicals,delhi,0.72,162460.82,13538.4,2528.48,221466.58,87.59,0.6741,15,0,0,0,8.28,53.6,B,2
COMP_0813,textile,punjab,0.76,150723.0,12560.25,2490.82,114549.48,45.99,0.5865,0,0,0,0,8.22,68.6,B+,3
COMP_0814,pharma,chhattisgarh,0.92,283037.23,23586.44,3296.06,260394.26,79.0,0.3585,0,0,0,0,7.59,48.1,C,1
COMP_0815,plastics,telangana,0.74,215740.03,17978.34,3018.86,159647.62,52.88,0.5945,0,30,0,0,7.21,60.8,B,2
COMP_0816,textile,kerala,0.42,256251.22,21354.27,3562.82,107625.51,30.21,0.0711,5,0,0,1,7.29,53.7,B,2
COMP_0817,it_services,jharkhand,0.89,160219.0,13351.58,2142.79,142594.91,66.55,0.232,0,0,0,0,8.23,43.2,C,1
COMP_0818,it_services,bihar,0.84,41740.41,3478.37,779.55,35061.95,44.98,1.0,5,5,0,0,9.74,67.1,B+,3
COMP_0819,cement,telangana,0.74,690564.91,57547.08,7986.87,955189.38,119.59,0.4373,30,0,0,0,6.03,52.1,B,2
COMP_0820,paper,delhi,0.72,172973.44,14414.45,2779.7,124540.88,44.8,0.8191,15,0,0,0,7.87,53.4,B,2
COMP_0821,steel,punjab,0.76,560650.53,46720.88,6976.15,426094.4,61.08,0.4528,0,15,0,0,7.44,48.3,C,1
COMP_0822,it_services,punjab,0.76,132743.72,11061.98,3275.74,100885.22,30.8,0.3603,0,0,0,0,9.71,50.8,B,2
COMP_0823,food_processing,andhra_pradesh,0.72,113027.0,9418.92,1604.6,154078.41,96.02,0.8894,0,15,0,0,6.53,61.2,B,2
COMP_0824,food_processing,maharashtra,0.79,357049.8,29754.15,3673.52,511723.78,139.3,0.2055,0,0,0,1,7.04,58.2,B,2
COMP_0825,plastics,telangana,0.74,270621.68,22551.81,6697.2,374323.91,55.89,0.594,20,10,0,1,7.01,71.5,B+,3
COMP_0826,it_services,madhya_pradesh,0.83,173062.02,14421.83,4220.79,143641.48,34.03,0.2249,0,0,0,1,8.37,43.0,C,1
COMP_0827,paper,gujarat,0.82,123422.77,10285.23,1983.31,180592.19,91.06,0.7327,0,5,0,0,6.76,54.7,B,2
COMP_0828,auto_components,jharkhand,0.89,158863.04,13238.59,3313.14,141388.11,42.67,0.7709,0,5,0,0,6.89,50.2,B,2
COMP_0829,pharma,tamil_nadu,0.68,417541.66,34795.14,6688.78,283928.33,42.45,0.032,0,0,0,0,8.27,36.3,C,1
