sme_id,date,year,month,quarter,industry,state,grid_factor,tariff_per_kwh,monthly_kwh,fuel_litres,fuel_type,electricity_co2_kg,fuel_co2_kg,total_co2_kg,electricity_cost_rs,is_monsoon,is_peak_month,is_festival_month,kwh_rolling_3m,kwh_rolling_6m,kwh_lag_1m,kwh_lag_3m,co2_rolling_3m
SME_0121,2024-03-21,2024,3,1,food_processing,gujarat,0.82,7.34,6878.34,116.15,diesel,5640.24,311.28,5951.52,50517.76,0,0,0,8340.75,8439.2,9428.07,7850.1,7234.56
SME_0121,2024-04-20,2024,4,2,food_processing,gujarat,0.82,7.34,5816.06,96.72,diesel,4769.17,259.21,5028.38,42715.87,0,0,0,7374.16,8003.85,6878.34,8715.85,6384.61
SME_0121,2024-05-20,2024,5,2,food_processing,gujarat,0.82,7.34,5792.99,97.23,diesel,4750.25,260.58,5010.83,42546.44,0,0,0,6162.46,7413.57,5816.06,9428.07,5330.24
SME_0121,2024-06-19,2024,6,2,food_processing,gujarat,0.82,7.34,6336.82,109.73,diesel,5196.19,294.08,5490.27,46540.58,1,0,0,5981.96,7161.36,5792.99,6878.34,5176.49
SME_0121,2024-07-19,2024,7,3,food_processing,gujarat,0.82,7.34,5247.22,95.12,diesel,4302.72,254.92,4557.64,38538.05,1,0,0,5792.34,6583.25,6336.82,5816.06,5019.58
SME_0121,2024-08-18,2024,8,3,food_processing,gujarat,0.82,7.34,5345.25,101.69,diesel,4383.1,272.53,4655.63,39258.02,1,0,0,5643.1,5902.78,5247.22,5792.99,4901.18
SME_0121,2024-09-17,2024,9,3,food_processing,gujarat,0.82,7.34,5518.83,108.87,diesel,4525.44,291.77,4817.21,40532.88,1,0,0,5370.43,5676.2,5345.25,6336.82,4676.83
SME_0121,2024-10-17,2024,10,4,food_processing,gujarat,0.82,7.34,8249.98,152.47,diesel,6764.98,408.62,7173.6,60591.73,0,1,1,6371.35,6081.85,5518.83,5247.22,5548.81
SME_0121,2024-11-16,2024,11,4,food_processing,gujarat,0.82,7.34,9214.37,167.3,diesel,7555.78,448.36,8004.14,67674.66,0,1,1,7661.06,6652.08,8249.98,5345.25,6664.98
SME_0122,2022-01-01,2022,1,1,it_services,andhra_pradesh,0.72,9.11,10746.74,0.0,none,7737.65,0.0,7737.65,97871.49,0,0,0,10746.74,10746.74,10746.74,10746.74,7737.65
SME_0122,2022-01-31,2022,1,1,it_services,andhra_pradesh,0.72,9.11,9980.87,0.0,none,7186.23,0.0,7186.23,90896.65,0,0,0,10363.8,10363.8,10746.74,10746.74,7461.94
SME_0122,2022-03-02,2022,3,1,it_services,andhra_pradesh,0.72,9.11,12365.55,0.0,none,8903.2,0.0,8903.2,112614.14,0,0,0,11031.05,11031.05,9980.87,10746.74,7942.36
SME_0122,2022-04-01,2022,4,2,it_services,andhra_pradesh,0.72,9.11,18174.57,0.0,none,13085.69,0.0,13085.69,165517.39,0,1,0,13507.0,12816.93,12365.55,10746.74,9725.04
SME_0122,2022-05-01,2022,5,2,it_services,andhra_pradesh,0.72,9.11,13421.74,0.0,none,9663.65,0.0,9663.65,122232.95,0,1,0,14653.95,12937.89,18174.57,9980.87,10550.85
SME_0122,2022-05-31,2022,5,2,it_services,andhra_pradesh,0.72,9.11,16356.42,0.0,none,11776.62,0.0,11776.62,148959.34,0,1,0,15984.24,13507.65,13421.74,12365.55,11508.65
SME_0122,2022-06-30,2022,6,2,it_services,andhra_pradesh,0.72,9.11,15853.04,0.0,none,11414.19,0.0,11414.19,144375.01,1,1,0,15210.4,14358.7,16356.42,18174.57,10951.49
SME_0122,2022-07-30,2022,7,3,it_services,andhra_pradesh,0.72,9.11,16871.2,0.0,none,12147.26,0.0,12147.26,153647.48,1,1,0,16360.22,15507.09,15853.04,13421.74,11779.36
SME_0122,2022-08-29,2022,8,3,it_services,andhra_pradesh,0.72,9.11,11351.8,0.0,none,8173.3,0.0,8173.3,103381.83,1,1,0,14692.01,15338.13,16871.2,16356.42,10578.25
SME_0122,2022-09-28,2022,9,3,it_services,andhra_pradesh,0.72,9.11,12219.5,0.0,none,8798.04,0.0,8798.04,111284.05,1,0,0,13480.83,14345.62,11351.8,15853.04,9706.2
SME_0122,2022-10-28,2022,10,4,it_services,andhra_pradesh,0.72,9.11,10981.05,0.0,none,7906.36,0.0,7906.36,100005.38,0,0,1,11517.45,13938.84,12219.5,16871.2,8292.57
SME_0122,2022-11-27,2022,11,4,it_services,andhra_pradesh,0.72,9.11,10807.23,0.0,none,7781.21,0.0,7781.21,98422.38,0,0,1,11335.93,13013.97,10981.05,11351.8,8161.87
SME_0122,2022-12-27,2022,12,4,it_services,andhra_pradesh,0.72,9.11,11537.94,0.0,none,8307.32,0.0,8307.32,105077.02,0,0,0,11108.74,12294.79,10807.23,12219.5,7998.3
SME_0122,2023-01-26,2023,1,1,it_services,andhra_pradesh,0.72,9.11,13490.2,0.0,none,9712.94,0.0,9712.94,122856.42,0,0,0,11945.12,11731.29,11537.94,10981.05,8600.49
SME_0122,2023-02-25,2023,2,1,it_services,andhra_pradesh,0.72,9.11,12551.03,0.0,none,9036.74,0.0,9036.74,114303.32,0,0,0,12526.39,11931.16,13490.2,10807.23,9019.0
SME_0122,2023-03-27,2023,3,1,it_services,andhra_pradesh,0.72,9.11,13161.6,0.0,none,9476.35,0.0,9476.35,119863.83,0,0,0,13067.61,12088.18,12551.03,11537.94,9408.68
SME_0122,2023-04-26,2023,4,2,it_services,andhra_pradesh,0.72,9.11,18969.3,0.0,none,13657.9,0.0,13657.9,172755.06,0,1,0,14893.98,13419.55,13161.6,13490.2,10723.66
SME_0122,2023-05-26,2023,5,2,it_services,andhra_pradesh,0.72,9.11,18344.6,0.0,none,13208.11,0.0,13208.11,167065.87,0,1,0,16825.17,14675.78,18969.3,12551.03,12114.12
SME_0122,2023-06-25,2023,6,2,it_services,andhra_pradesh,0.72,9.11,17228.15,0.0,none,12404.27,0.0,12404.27,156898.26,1,1,0,18180.68,15624.15,18344.6,13161.6,13090.09
SME_0122,2023-07-25,2023,7,3,it_services,andhra_pradesh,0.72,9.11,15898.33,0.0,none,11446.8,0.0,11446.8,144787.47,1,1,0,17157.03,16025.5,17228.15,18969.3,12353.06
SME_0122,2023-08-24,2023,8,3,it_services,andhra_pradesh,0.72,9.11,15423.14,0.0,none,11104.66,0.0,11104.66,140459.88,1,1,0,16183.21,16504.19,15898.33,18344.6,11651.91
SME_0122,2023-09-23,2023,9,3,it_services,andhra_pradesh,0.72,9.11,9057.97,0.0,none,6521.74,0.0,6521.74,82491.72,1,0,0,13459.81,15820.25,15423.14,17228.15,9691.07
SME_0122,2023-10-23,2023,10,4,it_services,andhra_pradesh,0.72,9.11,11124.34,0.0,none,8009.52,0.0,8009.52,101310.33,0,0,1,11868.48,14512.76,9057.97,15898.33,8545.31
SME_0122,2023-11-22,2023,11,4,it_services,andhra_pradesh,0.72,9.11,9514.73,0.0,none,6850.61,0.0,6850.61,86651.47,0,0,1,9899.01,13041.11,11124.34,15423.14,7127.29
SME_0122,2023-12-22,2023,12,4,it_services,andhra_pradesh,0.72,9.11,11294.66,0.0,none,8132.16,0.0,8132.16,102861.45,0,0,0,10644.58,12052.2,9514.73,9057.97,7664.1
SME_0122,2024-01-21,2024,1,1,it_services,andhra_pradesh,0.72,9.11,11690.8,0.0,none,8417.38,0.0,8417.38,106469.13,0,0,0,10833.4,11350.94,11294.66,11124.34,7800.05
SME_0122,2024-02-20,2024,2,1,it_services,andhra_pradesh,0.72,9.11,12572.56,0.0,none,9052.24,0.0,9052.24,114499.4,0,0,0,11852.67,10875.84,11690.8,9514.73,8533.93
SME_0122,2024-03-21,2024,3,1,it_services,andhra_pradesh,0.72,9.11,12221.98,0.0,none,8799.83,0.0,8799.83,111306.63,0,0,0,12161.78,11403.18,12572.56,11294.66,8756.48
SME_0122,2024-04-20,2024,4,2,it_services,andhra_pradesh,0.72,9.11,26255.94,0.0,none,18904.28,0.0,18904.28,239115.13,0,1,0,17016.83,13925.11,12221.98,11690.8,12252.12
SME_0122,2024-05-20,2024,5,2,it_services,andhra_pradesh,0.72,9.11,22657.81,0.0,none,16313.62,0.0,16313.62,206346.64,0,1,0,20378.58,16115.62,26255.94,12572.56,14672.58
SME_0122,2024-06-19,2024,6,2,it_services,andhra_pradesh,0.72,9.11,16968.84,0.0,none,12217.56,0.0,12217.56,154536.7,1,1,0,21960.86,17061.32,22657.81,12221.98,15811.82
SME_0122,2024-07-19,2024,7,3,it_services,andhra_pradesh,0.72,9.11,18992.73,0.0,none,13674.77,0.0,13674.77,172968.44,1,1,0,19539.79,18278.31,16968.84,26255.94,14068.65
SME_0122,2024-08-18,2024,8,3,it_services,andhra_pradesh,0.72,9.11,16651.92,0.0,none,11989.38,0.0,11989.38,151650.48,1,1,0,17537.83,18958.2,18992.73,22657.81,12627.24
SME_0122,2024-09-17,2024,9,3,it_services,andhra_pradesh,0.72,9.11,10070.27,0.0,none,7250.59,0.0,7250.59,91710.82,1,0,0,15238.31,18599.59,16651.92,16968.84,10971.58
SME_0122,2024-10-17,2024,10,4,it_services,andhra_pradesh,0.72,9.11,10384.49,0.0,none,7476.83,0.0,7476.83,94572.45,0,0,1,12368.89,15954.34,10070.27,18992.73,8905.6
SME_0122,2024-11-16,2024,11,4,it_services,andhra_pradesh,0.72,9.11,12764.94,0.0,none,9190.76,0.0,9190.76,116251.42,0,0,1,11073.23,14305.53,10384.49,16651.92,7972.73
SME_0123,2022-01-01,2022,1,1,chemicals,kerala,0.42,8.51,9348.15,0.0,none,3926.22,0.0,3926.22,79536.98,0,0,0,9348.15,9348.15,9348.15,9348.15,3926.22
SME_0123,2022-01-31,2022,1,1,chemicals,kerala,0.42,8.51,9713.92,0.0,none,4079.85,0.0,4079.85,82649.06,0,0,0,9531.04,9531.04,9348.15,9348.15,4003.04
SME_0123,2022-03-02,2022,3,1,chemicals,kerala,0.42,8.51,14963.69,0.0,none,6284.75,0.0,6284.75,127315.74,0,1,0,11341.92,11341.92,9713.92,9348.15,4763.61
SME_0123,2022-04-01,2022,4,2,chemicals,kerala,0.42,8.51,13388.2,0.0,none,5623.04,0.0,5623.04,113910.98,0,1,0,12688.6,11853.49,14963.69,9348.15,5329.21
SME_0123,2022-05-01,2022,5,2,chemicals,kerala,0.42,8.51,16160.23,0.0,none,6787.3,0.0,6787.3,137496.28,0,1,0,14837.37,12714.84,13388.2,9713.92,6231.7
SME_0123,2022-05-31,2022,5,2,chemicals,kerala,0.42,8.51,15349.72,0.0,none,6446.88,0.0,6446.88,130600.21,0,1,0,14966.05,13153.98,16160.23,14963.69,6285.74
SME_0123,2022-06-30,2022,6,2,chemicals,kerala,0.42,8.51,11002.81,0.0,none,4621.18,0.0,4621.18,93615.34,1,0,0,14170.92,13429.76,15349.72,13388.2,5951.79
SME_0123,2022-07-30,2022,7,3,chemicals,kerala,0.42,8.51,10739.91,0.0,none,4510.76,0.0,4510.76,91378.5,1,0,0,12364.15,13600.76,11002.81,16160.23,5192.94
SME_0123,2022-08-29,2022,8,3,chemicals,kerala,0.42,8.51,9391.1,0.0,none,3944.26,0.0,3944.26,79902.41,1,0,0,10377.94,12672.0,10739.91,15349.72,4358.73
SME_0123,2022-09-28,2022,9,3,chemicals,kerala,0.42,8.51,11549.89,0.0,none,4850.95,0.0,4850.95,98270.07,1,1,0,10560.3,12365.61,9391.1,11002.81,4435.32
SME_0123,2022-10-28,2022,10,4,chemicals,kerala,0.42,8.51,12595.85,0.0,none,5290.26,0.0,5290.26,107169.42,0,1,1,11178.95,11771.55,11549.89,10739.91,4695.16
SME_0123,2022-11-27,2022,11,4,chemicals,kerala,0.42,8.51,10845.25,0.0,none,4555.0,0.0,4555.0,92274.77,0,0,1,11663.66,11020.8,12595.85,9391.1,4898.74
SME_0123,2022-12-27,2022,12,4,chemicals,kerala,0.42,8.51,10179.56,0.0,none,4275.42,0.0,4275.42,86610.87,0,0,0,11206.89,10883.59,10845.25,11549.89,4706.89
SME_0123,2023-01-26,2023,1,1,chemicals,kerala,0.42,8.51,10092.4,0.0,none,4238.81,0.0,4238.81,85869.29,0,0,0,10372.4,10775.68,10179.56,12595.85,4356.41
SME_0123,2023-02-25,2023,2,1,chemicals,kerala,0.42,8.51,11932.13,0.0,none,5011.49,0.0,5011.49,101522.28,0,0,0,10734.7,11199.18,10092.4,10845.25,4508.57
SME_0123,2023-03-27,2023,3,1,chemicals,kerala,0.42,8.51,14682.79,0.0,none,6166.77,0.0,6166.77,124925.76,0,1,0,12235.77,11721.33,11932.13,10179.56,5139.02
SME_0123,2023-04-26,2023,4,2,chemicals,kerala,0.42,8.51,14122.88,0.0,none,5931.61,0.0,5931.61,120161.87,0,1,0,13579.27,11975.84,14682.79,10092.4,5703.29
SME_0123,2023-05-26,2023,5,2,chemicals,kerala,0.42,8.51,15420.05,0.0,none,6476.42,0.0,6476.42,131198.6,0,1,0,14741.91,12738.3,14122.88,11932.13,6191.6
SME_0123,2023-06-25,2023,6,2,chemicals,kerala,0.42,8.51,10102.7,0.0,none,4243.13,0.0,4243.13,85956.92,1,0,0,13215.21,12725.49,15420.05,14682.79,5550.39
SME_0123,2023-07-25,2023,7,3,chemicals,kerala,0.42,8.51,8927.8,0.0,none,3749.68,0.0,3749.68,75960.51,1,0,0,11483.52,12531.39,10102.7,14122.88,4823.08
SME_0123,2023-08-24,2023,8,3,chemicals,kerala,0.42,8.51,10229.62,0.0,none,4296.44,0.0,4296.44,87036.8,1,0,0,9753.37,12247.64,8927.8,15420.05,4096.42
SME_0123,2023-09-23,2023,9,3,chemicals,kerala,0.42,8.51,11958.59,0.0,none,5022.61,0.0,5022.61,101747.41,1,1,0,10372.0,11793.61,10229.62,10102.7,4356.24
SME_0123,2023-10-23,2023,10,4,chemicals,kerala,0.42,8.51,13316.49,0.0,none,5592.93,0.0,5592.93,113300.85,0,1,1,11834.9,11659.21,11958.59,8927.8,4970.66
SME_0123,2023-11-22,2023,11,4,chemicals,kerala,0.42,8.51,9690.33,0.0,none,4069.94,0.0,4069.94,82448.35,0,0,1,11655.14,10704.26,13316.49,10229.62,4895.16
SME_0123,2023-12-22,2023,12,4,chemicals,kerala,0.42,8.51,11615.57,0.0,none,4878.54,0.0,4878.54,98828.89,0,0,0,11540.8,10956.4,9690.33,11958.59,4847.14
SME_0123,2024-01-21,2024,1,1,chemicals,kerala,0.42,8.51,10218.06,0.0,none,4291.59,0.0,4291.59,86938.44,0,0,0,10507.99,11171.44,11615.57,13316.49,4413.36
SME_0123,2024-02-20,2024,2,1,chemicals,kerala,0.42,8.51,11026.45,0.0,none,4631.11,0.0,4631.11,93816.48,0,0,0,10953.36,11304.25,10218.06,9690.33,4600.41
SME_0123,2024-03-21,2024,3,1,chemicals,kerala,0.42,8.51,16098.13,0.0,none,6761.21,0.0,6761.21,136967.91,0,1,0,12447.55,11994.17,11026.45,11615.57,5227.97
SME_0123,2024-04-20,2024,4,2,chemicals,kerala,0.42,8.51,13582.9,0.0,none,5704.82,0.0,5704.82,115567.55,0,1,0,13569.16,12038.57,16098.13,10218.06,5699.05
SME_0123,2024-05-20,2024,5,2,chemicals,kerala,0.42,8.51,13342.98,0.0,none,5604.05,0.0,5604.05,113526.24,0,1,0,14341.34,12647.35,13582.9,11026.45,6023.36
SME_0123,2024-06-19,2024,6,2,chemicals,kerala,0.42,8.51,12110.11,0.0,none,5086.25,0.0,5086.25,103036.59,1,0,0,13012.0,12729.77,13342.98,16098.13,5465.04
SME_0123,2024-07-19,2024,7,3,chemicals,kerala,0.42,8.51,10648.01,0.0,none,4472.16,0.0,4472.16,90596.59,1,0,0,12033.7,12801.43,12110.11,13582.9,5054.15
SME_0123,2024-08-18,2024,8,3,chemicals,kerala,0.42,8.51,9661.38,0.0,none,4057.78,0.0,4057.78,82202.03,1,0,0,10806.5,12573.92,10648.01,13342.98,4538.73
SME_0123,2024-09-17,2024,9,3,chemicals,kerala,0.42,8.51,14079.79,0.0,none,5913.51,0.0,5913.51,119795.25,1,1,0,11463.06,12237.53,9661.38,12110.11,4814.48
SME_0123,2024-10-17,2024,10,4,chemicals,kerala,0.42,8.51,13022.24,0.0,none,5469.34,0.0,5469.34,110797.28,0,1,1,12254.47,12144.08,14079.79,10648.01,5146.88
SME_0123,2024-11-16,2024,11,4,chemicals,kerala,0.42,8.51,10820.5,0.0,none,4544.61,0.0,4544.61,92064.19,0,0,1,12640.84,11723.67,13022.24,9661.38,5309.15
SME_0124,2022-01-01,2022,1,1,it_services,bihar,0.84,7.84,7714.73,0.0,none,6480.37,0.0,6480.37,60484.21,0,0,0,7714.73,7714.73,7714.73,7714.73,6480.37
SME_0124,2022-01-31,2022,1,1,it_services,bihar,0.84,7.84,14510.71,0.0,none,12189.0,0.0,12189.0,113765.34,0,0,0,11112.72,11112.72,7714.73,7714.73,9334.68
SME_0124,2022-03-02,2022,3,1,it_services,bihar,0.84,7.84,13502.94,0.0,none,11342.47,0.0,11342.47,105864.33,0,0,0,11909.46,11909.46,14510.71,7714.73,10003.95
SME_0124,2022-04-01,2022,4,2,it_services,bihar,0.84,7.84,20667.63,0.0,none,17360.81,0.0,17360.81,162036.17,0,1,0,16227.09,14099.0,13502.94,7714.73,13630.76
SME_0124,2022-05-01,2022,5,2,it_services,bihar,0.84,7.84,21602.75,0.0,none,18146.31,0.0,18146.31,169367.6,0,1,0,18591.11,15599.75,20667.63,14510.71,15616.53
SME_0124,2022-05-31,2022,5,2,it_services,bihar,0.84,7.84,20889.69,0.0,none,17547.34,0.0,17547.34,163777.14,0,1,0,21053.36,16481.41,21602.75,13502.94,17684.82
SME_0124,2022-06-30,2022,6,2,it_services,bihar,0.84,7.84,19598.91,0.0,none,16463.08,0.0,16463.08,153657.31,1,1,0,20697.12,18462.1,20889.69,20667.63,17385.58
SME_0124,2022-07-30,2022,7,3,it_services,bihar,0.84,7.84,17655.9,0.0,none,14830.96,0.0,14830.96,138423.92,1,1,0,19381.5,18986.3,19598.91,21602.75,16280.46
SME_0124,2022-08-29,2022,8,3,it_services,bihar,0.84,7.84,15316.69,0.0,none,12866.02,0.0,12866.02,120084.3,1,1,0,17523.83,19288.59,17655.9,20889.69,14720.02
SME_0124,2022-09-28,2022,9,3,it_services,bihar,0.84,7.84,10264.77,0.0,none,8622.41,0.0,8622.41,80476.77,1,0,0,14412.45,17554.78,15316.69,19598.91,12106.46
SME_0124,2022-10-28,2022,10,4,it_services,bihar,0.84,7.84,11294.26,0.0,none,9487.18,0.0,9487.18,88548.07,0,0,1,12291.91,15836.7,10264.77,17655.9,10325.2
SME_0124,2022-11-27,2022,11,4,it_services,bihar,0.84,7.84,13829.06,0.0,none,11616.41,0.0,11616.41,108421.14,0,0,1,11796.03,14659.93,11294.26,15316.69,9908.67
SME_0124,2022-12-27,2022,12,4,it_services,bihar,0.84,7.84,13493.25,0.0,none,11334.33,0.0,11334.33,105788.35,0,0,0,12872.19,13642.32,13829.06,10264.77,10812.64
SME_0124,2023-01-26,2023,1,1,it_services,bihar,0.84,7.84,12150.46,0.0,none,10206.39,0.0,10206.39,95260.75,0,0,0,13157.59,12724.75,13493.25,11294.26,11052.38
SME_0124,2023-02-25,2023,2,1,it_services,bihar,0.84,7.84,10327.82,0.0,none,8675.37,0.0,8675.37,80971.08,0,0,0,11990.51,11893.27,12150.46,13829.06,10072.03
SME_0124,2023-03-27,2023,3,1,it_services,bihar,0.84,7.84,14670.55,0.0,none,12323.26,0.0,12323.26,115018.5,0,0,0,12382.94,12627.57,10327.82,13493.25,10401.67
SME_0124,2023-04-26,2023,4,2,it_services,bihar,0.84,7.84,21868.38,0.0,none,18369.44,0.0,18369.44,171450.17,0,1,0,15622.25,14389.92,14670.55,12150.46,13122.69
SME_0124,2023-05-26,2023,5,2,it_services,bihar,0.84,7.84,21676.08,0.0,none,18207.91,0.0,18207.91,169942.52,0,1,0,19405.0,15697.76,21868.38,10327.82,16300.2
SME_0124,2023-06-25,2023,6,2,it_services,bihar,0.84,7.84,24163.98,0.0,none,20297.74,0.0,20297.74,189447.89,1,1,0,22569.48,17476.21,21676.08,14670.55,18958.36
SME_0124,2023-07-25,2023,7,3,it_services,bihar,0.84,7.84,21423.35,0.0,none,17995.61,0.0,17995.61,167961.09,1,1,0,22421.14,19021.69,24163.98,21868.38,18833.75
SME_0124,2023-08-24,2023,8,3,it_services,bihar,0.84,7.84,18221.06,0.0,none,15305.69,0.0,15305.69,142854.83,1,1,0,21269.46,20337.23,21423.35,21676.08,17866.35
SME_0124,2023-09-23,2023,9,3,it_services,bihar,0.84,7.84,11228.4,0.0,none,9431.86,0.0,9431.86,88031.72,1,0,0,16957.6,19763.54,18221.06,24163.98,14244.39
SME_0124,2023-10-23,2023,10,4,it_services,bihar,0.84,7.84,13308.62,0.0,none,11179.24,0.0,11179.24,104340.84,0,0,1,14252.69,18336.91,11228.4,21423.35,11972.26
SME_0124,2023-11-22,2023,11,4,it_services,bihar,0.84,7.84,12687.05,0.0,none,10657.12,0.0,10657.12,99467.67,0,0,1,12408.02,16838.74,13308.62,18221.06,10422.74
SME_0124,2023-12-22,2023,12,4,it_services,bihar,0.84,7.84,13415.69,0.0,none,11269.18,0.0,11269.18,105180.28,0,0,0,13137.12,15047.36,12687.05,11228.4,11035.18
SME_0124,2024-01-21,2024,1,1,it_services,bihar,0.84,7.84,15774.57,0.0,none,13250.64,0.0,13250.64,123674.12,0,0,0,13959.1,14105.9,13415.69,13308.62,11725.65
SME_0124,2024-02-20,2024,2,1,it_services,bihar,0.84,7.84,13023.15,0.0,none,10939.45,0.0,10939.45,102102.73,0,0,0,14071.14,13239.58,15774.57,12687.05,11819.76
SME_0124,2024-03-21,2024,3,1,it_services,bihar,0.84,7.84,15861.18,0.0,none,13323.39,0.0,13323.39,124353.15,0,0,0,14886.3,14011.71,13023.15,13415.69,12504.49
SME_0124,2024-04-20,2024,4,2,it_services,bihar,0.84,7.84,26721.37,0.0,none,22445.95,0.0,22445.95,209498.07,0,1,0,18535.23,16247.17,15861.18,15774.57,15569.6
SME_0124,2024-05-20,2024,5,2,it_services,bihar,0.84,7.84,24109.31,0.0,none,20251.82,0.0,20251.82,189019.27,0,1,0,22230.62,18150.88,26721.37,13023.15,18673.72
SME_0124,2024-06-19,2024,6,2,it_services,bihar,0.84,7.84,25336.17,0.0,none,21282.38,0.0,21282.38,198637.97,1,1,0,25388.95,20137.62,24109.31,15861.18,21326.72
SME_0124,2024-07-19,2024,7,3,it_services,bihar,0.84,7.84,21980.63,0.0,none,18463.73,0.0,18463.73,172330.22,1,1,0,23808.7,21171.97,25336.17,26721.37,19999.31
SME_0124,2024-08-18,2024,8,3,it_services,bihar,0.84,7.84,21987.29,0.0,none,18469.32,0.0,18469.32,172382.43,1,1,0,23101.36,22665.99,21980.63,24109.31,19405.14
SME_0124,2024-09-17,2024,9,3,it_services,bihar,0.84,7.84,14267.24,0.0,none,11984.48,0.0,11984.48,111856.51,1,0,0,19411.72,22400.34,21987.29,25336.17,16305.84
SME_0124,2024-10-17,2024,10,4,it_services,bihar,0.84,7.84,13784.77,0.0,none,11579.21,0.0,11579.21,108073.9,0,0,1,16679.77,20244.24,14267.24,21980.63,14011.0
SME_0124,2024-11-16,2024,11,4,it_services,bihar,0.84,7.84,17889.36,0.0,none,15027.06,0.0,15027.06,140254.27,0,0,1,15313.79,19207.58,13784.77,21987.29,12863.58
SME_0125,2022-01-01,2022,1,1,plastics,gujarat,0.82,8.23,33726.26,0.0,none,27655.53,0.0,27655.53,277472.23,0,0,0,33726.26,33726.26,33726.26,33726.26,27655.53
SME_0125,2022-01-31,2022,1,1,plastics,gujarat,0.82,8.23,31591.67,0.0,none,25905.17,0.0,25905.17,259910.56,0,0,0,32658.96,32658.96,33726.26,33726.26,26780.35
SME_0125,2022-03-02,2022,3,1,plastics,gujarat,0.82,8.23,50670.73,0.0,none,41550.0,0.0,41550.0,416877.55,0,1,0,38662.89,38662.89,31591.67,33726.26,31703.57
SME_0125,2022-04-01,2022,4,2,plastics,gujarat,0.82,8.23,46088.46,0.0,none,37792.54,0.0,37792.54,379178.36,0,1,0,42783.62,40519.28,50670.73,33726.26,35082.57
SME_0125,2022-05-01,2022,5,2,plastics,gujarat,0.82,8.23,41596.69,0.0,none,34109.29,0.0,34109.29,342223.73,0,1,0,46118.63,40734.76,46088.46,31591.67,37817.28
SME_0125,2022-05-31,2022,5,2,plastics,gujarat,0.82,8.23,45121.95,0.0,none,37000.0,0.0,37000.0,371226.7,0,1,0,44269.03,41465.96,41596.69,50670.73,36300.61
SME_0125,2022-06-30,2022,6,2,plastics,gujarat,0.82,8.23,29487.53,0.0,none,24179.77,0.0,24179.77,242599.41,1,0,0,38735.39,40759.5,45121.95,46088.46,31763.02
SME_0125,2022-07-30,2022,7,3,plastics,gujarat,0.82,8.23,24762.79,0.0,none,20305.49,0.0,20305.49,203728.09,1,0,0,33124.09,39621.36,29487.53,41596.69,27161.75
SME_0125,2022-08-29,2022,8,3,plastics,gujarat,0.82,8.23,27355.51,0.0,none,22431.52,0.0,22431.52,225058.88,1,0,0,27201.94,35735.49,24762.79,45121.95,22305.59
SME_0125,2022-09-28,2022,9,3,plastics,gujarat,0.82,8.23,29079.17,0.0,none,23844.92,0.0,23844.92,239239.75,1,0,0,27065.82,32900.61,27355.51,29487.53,22193.98
SME_0125,2022-10-28,2022,10,4,plastics,gujarat,0.82,8.23,45493.03,0.0,none,37304.28,0.0,37304.28,374279.64,0,1,1,33975.9,33550.0,29079.17,24762.79,27860.24
SME_0125,2022-11-27,2022,11,4,plastics,gujarat,0.82,8.23,38319.89,0.0,none,31422.31,0.0,31422.31,315264.88,0,1,1,37630.7,32416.32,45493.03,27355.51,30857.17
SME_0125,2022-12-27,2022,12,4,plastics,gujarat,0.82,8.23,33457.01,0.0,none,27434.75,0.0,27434.75,275257.06,0,0,0,39089.98,33077.9,38319.89,29079.17,32053.78
SME_0125,2023-01-26,2023,1,1,plastics,gujarat,0.82,8.23,28225.71,0.0,none,23145.08,0.0,23145.08,232218.18,0,0,0,33334.2,33655.05,33457.01,45493.03,27334.05
SME_0125,2023-02-25,2023,2,1,plastics,gujarat,0.82,8.23,30739.79,0.0,none,25206.63,0.0,25206.63,252901.99,0,0,0,30807.5,34219.1,28225.71,38319.89,25262.15
SME_0125,2023-03-27,2023,3,1,plastics,gujarat,0.82,8.23,53689.87,0.0,none,44025.69,0.0,44025.69,441716.57,0,1,0,37551.79,38320.88,30739.79,33457.01,30792.47
SME_0125,2023-04-26,2023,4,2,plastics,gujarat,0.82,8.23,47885.48,0.0,none,39266.09,0.0,39266.09,393962.77,0,1,0,44105.05,38719.63,53689.87,28225.71,36166.14
SME_0125,2023-05-26,2023,5,2,plastics,gujarat,0.82,8.23,46441.39,0.0,none,38081.94,0.0,38081.94,382081.98,0,1,0,49338.91,40073.21,47885.48,30739.79,40457.91
SME_0125,2023-06-25,2023,6,2,plastics,gujarat,0.82,8.23,35194.75,0.0,none,28859.7,0.0,28859.7,289553.77,1,0,0,43173.87,40362.83,46441.39,53689.87,35402.58
SME_0125,2023-07-25,2023,7,3,plastics,gujarat,0.82,8.23,28909.16,0.0,none,23705.51,0.0,23705.51,237841.05,1,0,0,36848.43,40476.74,35194.75,47885.48,30215.72
SME_0125,2023-08-24,2023,8,3,plastics,gujarat,0.82,8.23,30314.79,0.0,none,24858.13,0.0,24858.13,249405.43,1,0,0,31472.9,40405.91,28909.16,46441.39,25807.78
SME_0125,2023-09-23,2023,9,3,plastics,gujarat,0.82,8.23,30268.09,0.0,none,24819.83,0.0,24819.83,249021.22,1,0,0,29830.68,36502.28,30314.79,35194.75,24461.16
